POINT_X,POINT_Y,HARV88,HARV95,HARV2010,Dhat1988,Dhat1995,Dhat2015
486729.7151,5100595.158,0.8067,0.8036,0.8187,0.005944779,0.006042509,0.005581141
487229.7151,5100595.158,0.8319,0.8337,0.8434,0.005206778,0.005157713,0.004901157
487729.7151,5100595.158,0.7987,0.8036,0.8151,0.006200273,0.006042509,0.005687833
488229.7151,5100595.158,0.7354,0.7377,0.7426,0.00864993,0.008545914,0.008328466
488729.7151,5100595.158,0.6948,0.6934,0.6934,0.010709244,0.010788398,0.010788398
489229.7151,5100595.158,0.7226,0.7226,0.7226,0.009252366,0.009252366,0.009252366
489729.7151,5100595.158,0.6796,0.6838,0.6838,0.011600629,0.011347158,0.011347158
490229.7151,5100595.158,0.6917,0.6882,0.6885,0.0108853,0.011087555,0.011070072
490729.7151,5100595.158,0.7017,0.6977,0.6991,0.010327531,0.010547125,0.010469741
491229.7151,5100595.158,0.8038,0.8018,0.8032,0.006036155,0.006099991,0.006055236
491729.7151,5100595.158,0.7936,0.7924,0.7935,0.006368852,0.00640918,0.006372203
492229.7151,5100595.158,0.7632,0.7672,0.7683,0.0074732,0.007317606,0.007275389
492729.7151,5100595.158,0.6443,0.6532,0.669,0.013967557,0.013328749,0.012265805
493229.7151,5100595.158,0.44,0.4552,0.4721,0.040909212,0.037765775,0.034553515
483729.7151,5100095.158,0.1862,0.1931,0.6167,0.155452976,0.149912123,0.016149891
484229.7151,5100095.158,0.0893,0.0913,0.6653,0.258795268,0.256087012,0.01250686
484729.7151,5100095.158,0.1638,0.1597,0.6791,0.174891762,0.178704442,0.011631178
485229.7151,5100095.158,0.3187,0.3129,0.6629,0.077431469,0.079830152,0.012665747
485729.7151,5100095.158,0.4904,0.4841,0.6293,0.031382527,0.032439904,0.015114239
486229.7151,5100095.158,0.6507,0.6439,0.6645,0.01350518,0.013996976,0.0125596
486729.7151,5100095.158,0.6385,0.6379,0.6549,0.014400246,0.014445765,0.013210095
487229.7151,5100095.158,0.6905,0.6879,0.6977,0.010954226,0.011105065,0.010547125
487729.7151,5100095.158,0.6751,0.6733,0.6831,0.011878491,0.011991491,0.011389015
488229.7151,5100095.158,0.6695,0.6693,0.6693,0.012233588,0.012246464,0.012246464
488729.7151,5100095.158,0.6816,0.6799,0.6799,0.01147923,0.011582337,0.011582337
489229.7151,5100095.158,0.6633,0.6705,0.6705,0.012639126,0.012169408,0.012169408
489729.7151,5100095.158,0.6172,0.6198,0.6198,0.016107472,0.015888686,0.015888686
490229.7151,5100095.158,0.6015,0.6003,0.6006,0.017494128,0.0176049,0.017577141
490729.7151,5100095.158,0.59,0.5889,0.5892,0.018585009,0.018692853,0.018663379
491229.7151,5100095.158,0.6546,0.6497,0.6511,0.013230957,0.013576404,0.013476794
491729.7151,5100095.158,0.7217,0.7157,0.7171,0.00929627,0.009594339,0.009523946
492729.7151,5100095.158,0.5264,0.5399,0.5569,0.025968682,0.024188596,0.022119538
493229.7151,5100095.158,0.3561,0.3653,0.3822,0.06360355,0.060598933,0.055444542
483729.7151,5099595.158,0.2553,0.269,0.6797,0.108080604,0.100566106,0.011594528
484229.7151,5099595.158,0.132,0.1394,0.6965,0.206734483,0.198842147,0.010613909
484729.7151,5099595.158,0.1234,0.1231,0.6287,0.21630107,0.216642662,0.015162015
485229.7151,5099595.158,0.2544,0.2475,0.5876,0.10859347,0.112607157,0.018821113
485729.7151,5099595.158,0.4137,0.4131,0.5697,0.046978652,0.047127151,0.020679302
486229.7151,5099595.158,0.5042,0.5013,0.527,0.029185245,0.02963385,0.025886854
486729.7151,5099595.158,0.5369,0.5372,0.5404,0.024573319,0.024534573,0.024125063
487229.7151,5099595.158,0.5053,0.5076,0.5076,0.029016867,0.028667936,0.028667936
487729.7151,5099595.158,0.5448,0.5411,0.5411,0.023573125,0.024036398,0.024036398
488229.7151,5099595.158,0.5435,0.5469,0.5469,0.02373487,0.023314169,0.023314169
488729.7151,5099595.158,0.5898,0.5812,0.5812,0.018604571,0.019465492,0.019465492
489229.7151,5099595.158,0.6688,0.6648,0.6648,0.012278715,0.012539796,0.012539796
489729.7151,5099595.158,0.5756,0.5799,0.5799,0.020047396,0.019599054,0.019599054
490229.7151,5099595.158,0.5084,0.511,0.5113,0.028547555,0.028159796,0.028115395
491229.7151,5099595.158,0.4199,0.427,0.4273,0.045471296,0.043804444,0.043735375
491729.7151,5099595.158,0.4354,0.4317,0.4328,0.041911124,0.042734787,0.042488238
492729.7151,5099595.158,0.336,0.3469,0.3638,0.070696444,0.066757141,0.061078949
493229.7151,5099595.158,0.2044,0.2076,0.2244,0.141261288,0.138903477,0.127155568
483729.7151,5099095.158,0.4161,0.4287,0.7257,0.046389321,0.043414491,0.00910272
484229.7151,5099095.158,0.2602,0.2697,0.7753,0.105330527,0.100196502,0.007012381
484729.7151,5099095.158,0.1472,0.1517,0.631,0.190849141,0.186384786,0.01497969
485229.7151,5099095.158,0.2815,0.274,0.6386,0.094166574,0.097955694,0.014392673
485729.7151,5099095.158,0.416,0.4162,0.6136,0.046413728,0.046364926,0.01641539
486229.7151,5099095.158,0.4541,0.4552,0.5065,0.037984922,0.037765775,0.028834289
486729.7151,5099095.158,0.486,0.4989,0.5,0.032117315,0.030010319,0.02983718
487229.7151,5099095.158,0.4374,0.4503,0.4503,0.04147253,0.038751803,0.038751803
487729.7151,5099095.158,0.4432,0.4391,0.4397,0.040226391,0.041103336,0.040973818
488229.7151,5099095.158,0.5189,0.5143,0.5143,0.027013623,0.027675216,0.027675216
488729.7151,5099095.158,0.6218,0.6164,0.6164,0.015722413,0.016175395,0.016175395
489229.7151,5099095.158,0.7088,0.7063,0.7063,0.009948953,0.010080645,0.010080645
489729.7151,5099095.158,0.6526,0.6601,0.6601,0.013370881,0.012853669,0.012853669
490229.7151,5099095.158,0.4787,0.4878,0.4878,0.033374538,0.031814663,0.031814663
490729.7151,5098595.158,0.2777,0.2883,0.3075,0.096067712,0.090857948,0.082130158
483729.7151,5098595.158,0.6083,0.6173,0.8241,0.016879456,0.016099002,0.005424845
484229.7151,5098595.158,0.5007,0.5102,0.8626,0.029727522,0.028278542,0.004430353
484729.7151,5098595.158,0.3421,0.351,0.777,0.068464083,0.06533287,0.006949956
485229.7151,5098595.158,0.3443,0.3462,0.6905,0.067676384,0.067003394,0.010954226
485729.7151,5098595.158,0.4274,0.4292,0.6521,0.043712377,0.043300461,0.013406093
486229.7151,5098595.158,0.4045,0.4443,0.5411,0.049307948,0.039994313,0.024036398
486729.7151,5098595.158,0.3845,0.4879,0.5347,0.054777815,0.031797933,0.024859334
487229.7151,5098595.158,0.3435,0.4435,0.4489,0.067961766,0.040162964,0.039038224
487729.7151,5098595.158,0.4575,0.5044,0.5053,0.037311638,0.029154558,0.029016867
488229.7151,5098595.158,0.6172,0.6213,0.6221,0.016107472,0.015763817,0.015697623
488729.7151,5098595.158,0.6573,0.6736,0.6736,0.013044379,0.011972583,0.011972583
489229.7151,5098595.158,0.6673,0.6826,0.6826,0.012375977,0.011419007,0.011419007
489729.7151,5098595.158,0.6218,0.6325,0.6345,0.015722413,0.014861965,0.014706437
490229.7151,5098595.158,0.4744,0.4847,0.4944,0.034138005,0.032337685,0.030729137
490729.7151,5098595.158,0.2777,0.2883,0.3075,0.096067712,0.090857948,0.082130158
