POINT_X,POINT_Y,HARV88,HARV95,HARV2010,Dhat1988,Dhat1995,Dhat2015
502729.7151,5106595.158,0,0,0,0.413954175,0.413954175,0.413954175
503229.7151,5106595.158,0,0,0,0.413954175,0.413954175,0.413954175
493729.7151,5106095.158,0,0.1051,0.1223,0.413954175,0.2381568,0.217556215
494229.7151,5106095.158,0,0.0075,0.0077,0.413954175,0.397941607,0.397523193
494729.7151,5106095.158,0,0,0,0.413954175,0.413954175,0.413954175
495229.7151,5106095.158,0,0,0,0.413954175,0.413954175,0.413954175
495729.7151,5106095.158,0,0,0,0.413954175,0.413954175,0.413954175
496229.7151,5106095.158,0,0,0,0.413954175,0.413954175,0.413954175
496729.7151,5106095.158,0,0,0,0.413954175,0.413954175,0.413954175
497229.7151,5106095.158,0,0,0,0.413954175,0.413954175,0.413954175
497729.7151,5106095.158,0,0,0,0.413954175,0.413954175,0.413954175
498229.7151,5106095.158,0,0,0,0.413954175,0.413954175,0.413954175
498729.7151,5106095.158,0,0,0,0.413954175,0.413954175,0.413954175
499229.7151,5106095.158,0,0,0,0.413954175,0.413954175,0.413954175
499729.7151,5106095.158,0,0,0,0.413954175,0.413954175,0.413954175
500229.7151,5106095.158,0,0,0,0.413954175,0.413954175,0.413954175
500729.7151,5106095.158,0,0,0,0.413954175,0.413954175,0.413954175
501229.7151,5106095.158,0,0,0,0.413954175,0.413954175,0.413954175
501729.7151,5106095.158,0,0,0,0.413954175,0.413954175,0.413954175
502229.7151,5106095.158,0,0,0,0.413954175,0.413954175,0.413954175
502729.7151,5106095.158,0,0,0,0.413954175,0.413954175,0.413954175
503229.7151,5106095.158,0,0,0,0.413954175,0.413954175,0.413954175
493729.7151,5105595.158,0,0.0716,0.0942,0.413954175,0.284046875,0.252210304
494229.7151,5105595.158,0,3.00E-04,0.0017,0.413954175,0.41330147,0.410269097
494729.7151,5105595.158,0,0,0,0.413954175,0.413954175,0.413954175
495229.7151,5105595.158,0,0,0,0.413954175,0.413954175,0.413954175
495729.7151,5105595.158,0,0,0,0.413954175,0.413954175,0.413954175
496229.7151,5105595.158,0,0,0,0.413954175,0.413954175,0.413954175
496729.7151,5105595.158,0,0,0,0.413954175,0.413954175,0.413954175
497229.7151,5105595.158,0,0,0,0.413954175,0.413954175,0.413954175
497729.7151,5105595.158,0,0,0,0.413954175,0.413954175,0.413954175
498229.7151,5105595.158,0,0,0,0.413954175,0.413954175,0.413954175
498729.7151,5105595.158,0,0,0,0.413954175,0.413954175,0.413954175
499229.7151,5105595.158,0,0,0,0.413954175,0.413954175,0.413954175
499729.7151,5105595.158,0,0,0,0.413954175,0.413954175,0.413954175
500229.7151,5105595.158,0,0,0,0.413954175,0.413954175,0.413954175
500729.7151,5105595.158,0,0,0,0.413954175,0.413954175,0.413954175
501229.7151,5105595.158,0,0,0,0.413954175,0.413954175,0.413954175
501729.7151,5105595.158,0,0,0,0.413954175,0.413954175,0.413954175
502229.7151,5105595.158,0,0,0,0.413954175,0.413954175,0.413954175
502729.7151,5105595.158,0,0,0,0.413954175,0.413954175,0.413954175
503229.7151,5105595.158,0,0,0,0.413954175,0.413954175,0.413954175
493729.7151,5105095.158,0,0.0049,0.0172,0.413954175,0.403421241,0.378147102
494229.7151,5105095.158,0,0,0.0023,0.413954175,0.413954175,0.408976329
494729.7151,5105095.158,0,0,0,0.413954175,0.413954175,0.413954175
495229.7151,5105095.158,0,0,0,0.413954175,0.413954175,0.413954175
495729.7151,5105095.158,0,0,0,0.413954175,0.413954175,0.413954175
496229.7151,5105095.158,0,0,0,0.413954175,0.413954175,0.413954175
496729.7151,5105095.158,0,0,0,0.413954175,0.413954175,0.413954175
497229.7151,5105095.158,0,0,0,0.413954175,0.413954175,0.413954175
497729.7151,5105095.158,0,0,0,0.413954175,0.413954175,0.413954175
498229.7151,5105095.158,0,0,0,0.413954175,0.413954175,0.413954175
498729.7151,5105095.158,0,0,0,0.413954175,0.413954175,0.413954175
499229.7151,5105095.158,0,0,0,0.413954175,0.413954175,0.413954175
499729.7151,5105095.158,0,0,0,0.413954175,0.413954175,0.413954175
500229.7151,5105095.158,0,0,0,0.413954175,0.413954175,0.413954175
500729.7151,5105095.158,0,0,0,0.413954175,0.413954175,0.413954175
501229.7151,5105095.158,0,0,0,0.413954175,0.413954175,0.413954175
501729.7151,5105095.158,0,0,0,0.413954175,0.413954175,0.413954175
502229.7151,5105095.158,0,0,0,0.413954175,0.413954175,0.413954175
502729.7151,5105095.158,0,0,0,0.413954175,0.413954175,0.413954175
503229.7151,5105095.158,0,0,0,0.413954175,0.413954175,0.413954175
493729.7151,5104595.158,0,0,0.0074,0.413954175,0.413954175,0.39815098
494229.7151,5104595.158,0,0,0,0.413954175,0.413954175,0.413954175
494729.7151,5104595.158,0,0,0,0.413954175,0.413954175,0.413954175
495229.7151,5104595.158,0,0,0,0.413954175,0.413954175,0.413954175
495729.7151,5104595.158,0,0,0,0.413954175,0.413954175,0.413954175
496229.7151,5104595.158,0,0,0,0.413954175,0.413954175,0.413954175
496729.7151,5104595.158,0,0,0,0.413954175,0.413954175,0.413954175
497229.7151,5104595.158,0,0,0,0.413954175,0.413954175,0.413954175
497729.7151,5104595.158,0,0,0,0.413954175,0.413954175,0.413954175
498229.7151,5104595.158,0,0,0,0.413954175,0.413954175,0.413954175
498729.7151,5104595.158,0,0,0,0.413954175,0.413954175,0.413954175
499229.7151,5104595.158,0,0,0,0.413954175,0.413954175,0.413954175
499729.7151,5104595.158,0,0,0,0.413954175,0.413954175,0.413954175
500229.7151,5104595.158,0,0,0,0.413954175,0.413954175,0.413954175
500729.7151,5104595.158,0,0,0,0.413954175,0.413954175,0.413954175
501229.7151,5104595.158,0,0,0,0.413954175,0.413954175,0.413954175
501729.7151,5104595.158,0,0,0,0.413954175,0.413954175,0.413954175
502229.7151,5104595.158,0,0,0,0.413954175,0.413954175,0.413954175
502729.7151,5104595.158,0,0,0,0.413954175,0.413954175,0.413954175
503229.7151,5104595.158,0,0,0,0.413954175,0.413954175,0.413954175
493729.7151,5104095.158,0.0263,0.0338,0.0338,0.36047308,0.346529267,0.346529267
494229.7151,5104095.158,0,0,0,0.413954175,0.413954175,0.413954175
494729.7151,5104095.158,0,0,0,0.413954175,0.413954175,0.413954175
495229.7151,5104095.158,0,0,0,0.413954175,0.413954175,0.413954175
495729.7151,5104095.158,0,0,0,0.413954175,0.413954175,0.413954175
496229.7151,5104095.158,0,0,0,0.413954175,0.413954175,0.413954175
496729.7151,5104095.158,0,0,0,0.413954175,0.413954175,0.413954175
497229.7151,5104095.158,0,0,0,0.413954175,0.413954175,0.413954175
497729.7151,5104095.158,0,0,0,0.413954175,0.413954175,0.413954175
498229.7151,5104095.158,0,0,0,0.413954175,0.413954175,0.413954175
498729.7151,5104095.158,0,0,0,0.413954175,0.413954175,0.413954175
499229.7151,5104095.158,0,0,0,0.413954175,0.413954175,0.413954175
499729.7151,5104095.158,0,0,0,0.413954175,0.413954175,0.413954175
500229.7151,5104095.158,0,0,0,0.413954175,0.413954175,0.413954175
500729.7151,5104095.158,0,0,0,0.413954175,0.413954175,0.413954175
501229.7151,5104095.158,0,0,0,0.413954175,0.413954175,0.413954175
501729.7151,5104095.158,0,0,0,0.413954175,0.413954175,0.413954175
502229.7151,5104095.158,0,0,0,0.413954175,0.413954175,0.413954175
502729.7151,5104095.158,0,0,0,0.413954175,0.413954175,0.413954175
503229.7151,5104095.158,0,0,0,0.413954175,0.413954175,0.413954175
493729.7151,5103595.158,0.1033,0.1128,0.1128,0.240422377,0.2287037,0.2287037
494229.7151,5103595.158,3.00E-04,0.002,0.002,0.41330147,0.409622203,0.409622203
494729.7151,5103595.158,0,0,0,0.413954175,0.413954175,0.413954175
495229.7151,5103595.158,0,0,0,0.413954175,0.413954175,0.413954175
495729.7151,5103595.158,0,0,0,0.413954175,0.413954175,0.413954175
496229.7151,5103595.158,0,0,0,0.413954175,0.413954175,0.413954175
496729.7151,5103595.158,0,0,0,0.413954175,0.413954175,0.413954175
497229.7151,5103595.158,0,0,0,0.413954175,0.413954175,0.413954175
497729.7151,5103595.158,0,0,0,0.413954175,0.413954175,0.413954175
498229.7151,5103595.158,0,0,0,0.413954175,0.413954175,0.413954175
498729.7151,5103595.158,0,0,0,0.413954175,0.413954175,0.413954175
499229.7151,5103595.158,0,0,0,0.413954175,0.413954175,0.413954175
499729.7151,5103595.158,0,0,0,0.413954175,0.413954175,0.413954175
500229.7151,5103595.158,0,0,0,0.413954175,0.413954175,0.413954175
500729.7151,5103595.158,0,0,0,0.413954175,0.413954175,0.413954175
501229.7151,5103595.158,0,0,0,0.413954175,0.413954175,0.413954175
501729.7151,5103595.158,0,0,0,0.413954175,0.413954175,0.413954175
502229.7151,5103595.158,0,0,0,0.413954175,0.413954175,0.413954175
502729.7151,5103595.158,0,0,0,0.413954175,0.413954175,0.413954175
503229.7151,5103595.158,0,0,0,0.413954175,0.413954175,0.413954175
493729.7151,5103095.158,0.1354,0.1483,0.1481,0.203070108,0.189748076,0.189947796
494229.7151,5103095.158,0.0115,0.0155,0.0155,0.389656382,0.381543657,0.381543657
494729.7151,5103095.158,0,0,0,0.413954175,0.413954175,0.413954175
495229.7151,5103095.158,0,0,0,0.413954175,0.413954175,0.413954175
495729.7151,5103095.158,0,0,0,0.413954175,0.413954175,0.413954175
496229.7151,5103095.158,0,0,0,0.413954175,0.413954175,0.413954175
496729.7151,5103095.158,0,0,0,0.413954175,0.413954175,0.413954175
497229.7151,5103095.158,0,0,0,0.413954175,0.413954175,0.413954175
497729.7151,5103095.158,0,0,0,0.413954175,0.413954175,0.413954175
498229.7151,5103095.158,0,0,0,0.413954175,0.413954175,0.413954175
498729.7151,5103095.158,0,0,0,0.413954175,0.413954175,0.413954175
499229.7151,5103095.158,0,0,0,0.413954175,0.413954175,0.413954175
499729.7151,5103095.158,0,0,0,0.413954175,0.413954175,0.413954175
500229.7151,5103095.158,0,0,0,0.413954175,0.413954175,0.413954175
500729.7151,5103095.158,0,0,0,0.413954175,0.413954175,0.413954175
501229.7151,5103095.158,0,0,0,0.413954175,0.413954175,0.413954175
501729.7151,5103095.158,0,0,0,0.413954175,0.413954175,0.413954175
502229.7151,5103095.158,0,0,0,0.413954175,0.413954175,0.413954175
502729.7151,5103095.158,0,0,0,0.413954175,0.413954175,0.413954175
503229.7151,5103095.158,0,0,0,0.413954175,0.413954175,0.413954175
493729.7151,5102595.158,0.1775,0.1975,0.1973,0.162732098,0.146482399,0.14663658
494229.7151,5102595.158,0.002,0.0089,0.0086,0.409622203,0.395021929,0.395645765
494729.7151,5102595.158,0,0,0,0.413954175,0.413954175,0.413954175
495229.7151,5102595.158,0,0,0,0.413954175,0.413954175,0.413954175
495729.7151,5102595.158,0,0,0,0.413954175,0.413954175,0.413954175
496229.7151,5102595.158,0,0,0,0.413954175,0.413954175,0.413954175
496729.7151,5102595.158,0,0,0,0.413954175,0.413954175,0.413954175
497229.7151,5102595.158,0,0,0,0.413954175,0.413954175,0.413954175
497729.7151,5102595.158,0,0,0,0.413954175,0.413954175,0.413954175
498229.7151,5102595.158,0,0,0,0.413954175,0.413954175,0.413954175
498729.7151,5102595.158,0,0,0,0.413954175,0.413954175,0.413954175
499229.7151,5102595.158,0,0,0,0.413954175,0.413954175,0.413954175
499729.7151,5102595.158,0,0,0,0.413954175,0.413954175,0.413954175
500229.7151,5102595.158,0,0,0,0.413954175,0.413954175,0.413954175
500729.7151,5102595.158,0,0,0,0.413954175,0.413954175,0.413954175
501229.7151,5102595.158,0,0,0,0.413954175,0.413954175,0.413954175
501729.7151,5102595.158,0,0,0,0.413954175,0.413954175,0.413954175
502229.7151,5102595.158,0,0,0,0.413954175,0.413954175,0.413954175
502729.7151,5102595.158,0,0,0,0.413954175,0.413954175,0.413954175
503229.7151,5102595.158,0,0,0,0.413954175,0.413954175,0.413954175
493729.7151,5102095.158,0.1758,0.1975,0.1973,0.164193774,0.146482399,0.14663658
494229.7151,5102095.158,0.0043,0.0098,0.0095,0.40469645,0.393156314,0.393777205
494729.7151,5102095.158,0,0,0,0.413954175,0.413954175,0.413954175
495229.7151,5102095.158,0,0,0,0.413954175,0.413954175,0.413954175
495729.7151,5102095.158,0,0,0,0.413954175,0.413954175,0.413954175
496229.7151,5102095.158,0,0,0,0.413954175,0.413954175,0.413954175
496729.7151,5102095.158,0,0,0,0.413954175,0.413954175,0.413954175
497229.7151,5102095.158,0,0,0,0.413954175,0.413954175,0.413954175
497729.7151,5102095.158,0,0,0,0.413954175,0.413954175,0.413954175
498229.7151,5102095.158,0,0,0,0.413954175,0.413954175,0.413954175
498729.7151,5102095.158,0,0,0,0.413954175,0.413954175,0.413954175
499229.7151,5102095.158,0,0,0,0.413954175,0.413954175,0.413954175
499729.7151,5102095.158,0,0,0,0.413954175,0.413954175,0.413954175
500229.7151,5102095.158,0,0,0,0.413954175,0.413954175,0.413954175
500729.7151,5102095.158,0,0,0,0.413954175,0.413954175,0.413954175
501229.7151,5102095.158,0,0,0,0.413954175,0.413954175,0.413954175
501729.7151,5102095.158,0,0,0,0.413954175,0.413954175,0.413954175
502229.7151,5102095.158,0,0,0,0.413954175,0.413954175,0.413954175
502729.7151,5102095.158,0,0,0,0.413954175,0.413954175,0.413954175
503229.7151,5102095.158,0,0,0,0.413954175,0.413954175,0.413954175
493729.7151,5101595.158,0.1881,0.2064,0.2061,0.153907116,0.139783008,0.14000376
494229.7151,5101595.158,0.0121,0.0184,0.0184,0.388428565,0.375767755,0.375767755
494729.7151,5101595.158,0,0,0,0.413954175,0.413954175,0.413954175
495229.7151,5101595.158,0,0,0,0.413954175,0.413954175,0.413954175
495729.7151,5101595.158,0,0,0,0.413954175,0.413954175,0.413954175
496229.7151,5101595.158,0,0,0,0.413954175,0.413954175,0.413954175
496729.7151,5101595.158,0,0,0,0.413954175,0.413954175,0.413954175
497229.7151,5101595.158,0,0,0,0.413954175,0.413954175,0.413954175
497729.7151,5101595.158,0,0,0,0.413954175,0.413954175,0.413954175
498229.7151,5101595.158,0,0,0,0.413954175,0.413954175,0.413954175
498729.7151,5101595.158,0,0,0,0.413954175,0.413954175,0.413954175
499229.7151,5101595.158,0,0,0,0.413954175,0.413954175,0.413954175
499729.7151,5101595.158,0,0,0,0.413954175,0.413954175,0.413954175
500229.7151,5101595.158,0,0,0,0.413954175,0.413954175,0.413954175
500729.7151,5101595.158,0,0,0,0.413954175,0.413954175,0.413954175
501229.7151,5101595.158,0,0,0,0.413954175,0.413954175,0.413954175
501729.7151,5101595.158,0,0,0,0.413954175,0.413954175,0.413954175
502229.7151,5101595.158,0,0,0,0.413954175,0.413954175,0.413954175
502729.7151,5101595.158,0,0,0,0.413954175,0.413954175,0.413954175
503229.7151,5101595.158,0,0,0,0.413954175,0.413954175,0.413954175
493729.7151,5101095.158,0.193,0.2078,0.2078,0.149990998,0.138757427,0.138757427
494229.7151,5101095.158,0.014,0.0209,0.0209,0.384565944,0.370858756,0.370858756
494729.7151,5101095.158,0,0,0,0.413954175,0.413954175,0.413954175
495229.7151,5101095.158,0,0,0,0.413954175,0.413954175,0.413954175
495729.7151,5101095.158,0,0,0,0.413954175,0.413954175,0.413954175
496229.7151,5101095.158,0,0,0,0.413954175,0.413954175,0.413954175
496729.7151,5101095.158,0,0,0,0.413954175,0.413954175,0.413954175
497229.7151,5101095.158,0,0,0,0.413954175,0.413954175,0.413954175
497729.7151,5101095.158,0,0,0,0.413954175,0.413954175,0.413954175
498229.7151,5101095.158,0,0,0,0.413954175,0.413954175,0.413954175
498729.7151,5101095.158,0,0,0,0.413954175,0.413954175,0.413954175
499229.7151,5101095.158,0,0,0,0.413954175,0.413954175,0.413954175
499729.7151,5101095.158,0,0,0,0.413954175,0.413954175,0.413954175
500229.7151,5101095.158,0,0,0,0.413954175,0.413954175,0.413954175
500729.7151,5101095.158,0,0,0,0.413954175,0.413954175,0.413954175
501229.7151,5101095.158,0,0,0,0.413954175,0.413954175,0.413954175
501729.7151,5101095.158,0,0,0,0.413954175,0.413954175,0.413954175
502229.7151,5101095.158,0,0,0,0.413954175,0.413954175,0.413954175
502729.7151,5101095.158,0,0,0,0.413954175,0.413954175,0.413954175
503229.7151,5101095.158,0,0,0,0.413954175,0.413954175,0.413954175
493729.7151,5100595.158,0.1995,0.2121,0.219,0.144949482,0.135654238,0.130819077
494229.7151,5100595.158,0.006,0.0097,0.0097,0.401093785,0.393363169,0.393363169
494729.7151,5100595.158,0,0,0,0.413954175,0.413954175,0.413954175
495229.7151,5100595.158,0,0,0,0.413954175,0.413954175,0.413954175
495729.7151,5100595.158,0,0,0,0.413954175,0.413954175,0.413954175
496229.7151,5100595.158,0,0,0,0.413954175,0.413954175,0.413954175
496729.7151,5100595.158,0,0,0,0.413954175,0.413954175,0.413954175
497229.7151,5100595.158,0,0,0,0.413954175,0.413954175,0.413954175
497729.7151,5100595.158,0,0,0,0.413954175,0.413954175,0.413954175
498229.7151,5100595.158,0,0,0,0.413954175,0.413954175,0.413954175
498729.7151,5100595.158,0,0,0,0.413954175,0.413954175,0.413954175
499229.7151,5100595.158,0,0,0,0.413954175,0.413954175,0.413954175
499729.7151,5100595.158,0,0,0,0.413954175,0.413954175,0.413954175
500229.7151,5100595.158,0,0,0,0.413954175,0.413954175,0.413954175
500729.7151,5100595.158,0,0,0,0.413954175,0.413954175,0.413954175
501229.7151,5100595.158,0,0,0,0.413954175,0.413954175,0.413954175
501729.7151,5100595.158,0,0,0,0.413954175,0.413954175,0.413954175
502229.7151,5100595.158,0,0,0,0.413954175,0.413954175,0.413954175
502729.7151,5100595.158,0,0,0,0.413954175,0.413954175,0.413954175
503229.7151,5100595.158,0,0,0,0.413954175,0.413954175,0.413954175
493729.7151,5100095.158,0.1632,0.1786,0.1955,0.175444592,0.161793249,0.148031528
494229.7151,5100095.158,0.006,0.0115,0.0115,0.401093785,0.389656382,0.389656382
494729.7151,5100095.158,0,0,0,0.413954175,0.413954175,0.413954175
495229.7151,5100095.158,0,0,0,0.413954175,0.413954175,0.413954175
495729.7151,5100095.158,0,0,0,0.413954175,0.413954175,0.413954175
496229.7151,5100095.158,0,0,0,0.413954175,0.413954175,0.413954175
496729.7151,5100095.158,0,0,0,0.413954175,0.413954175,0.413954175
497229.7151,5100095.158,0,0,0,0.413954175,0.413954175,0.413954175
497729.7151,5100095.158,0,0,0,0.413954175,0.413954175,0.413954175
498229.7151,5100095.158,0,0,0,0.413954175,0.413954175,0.413954175
498729.7151,5100095.158,0,0,0,0.413954175,0.413954175,0.413954175
499229.7151,5100095.158,0,0,0,0.413954175,0.413954175,0.413954175
499729.7151,5100095.158,0,0,0,0.413954175,0.413954175,0.413954175
500229.7151,5100095.158,0,0,0,0.413954175,0.413954175,0.413954175
500729.7151,5100095.158,0,0,0,0.413954175,0.413954175,0.413954175
501229.7151,5100095.158,0,0,0,0.413954175,0.413954175,0.413954175
501729.7151,5100095.158,0,0,0,0.413954175,0.413954175,0.413954175
502229.7151,5100095.158,0,0,0,0.413954175,0.413954175,0.413954175
502729.7151,5100095.158,0,0,0,0.413954175,0.413954175,0.413954175
503229.7151,5100095.158,0,0,0,0.413954175,0.413954175,0.413954175
493729.7151,5099595.158,0.1033,0.1122,0.1291,0.240422377,0.229426629,0.209912186
494229.7151,5099595.158,0.0094,0.0146,0.0155,0.393984386,0.383354167,0.381543657
494729.7151,5099595.158,0,0,0,0.413954175,0.413954175,0.413954175
495229.7151,5099595.158,0,0,0,0.413954175,0.413954175,0.413954175
495729.7151,5099595.158,0,0,0,0.413954175,0.413954175,0.413954175
496229.7151,5099595.158,0,0,0,0.413954175,0.413954175,0.413954175
496729.7151,5099595.158,0,0,0,0.413954175,0.413954175,0.413954175
497229.7151,5099595.158,0,0,0,0.413954175,0.413954175,0.413954175
497729.7151,5099595.158,0,0,0,0.413954175,0.413954175,0.413954175
498229.7151,5099595.158,0,0,0,0.413954175,0.413954175,0.413954175
498729.7151,5099595.158,0,0,0,0.413954175,0.413954175,0.413954175
499229.7151,5099595.158,0,0,0,0.413954175,0.413954175,0.413954175
499729.7151,5099595.158,0,0,0,0.413954175,0.413954175,0.413954175
500229.7151,5099595.158,0,0,0,0.413954175,0.413954175,0.413954175
500729.7151,5099595.158,0,0,0,0.413954175,0.413954175,0.413954175
501229.7151,5099595.158,0,0,0,0.413954175,0.413954175,0.413954175
501729.7151,5099595.158,0,0,0,0.413954175,0.413954175,0.413954175
502229.7151,5099595.158,0,0,0,0.413954175,0.413954175,0.413954175
502729.7151,5099595.158,0,0,0,0.413954175,0.413954175,0.413954175
503229.7151,5099595.158,0,0,0,0.413954175,0.413954175,0.413954175
493729.7151,5099095.158,0.0544,0.0555,0.0684,0.310943517,0.309149593,0.288868417
494229.7151,5099095.158,0.0017,0.0037,0.0037,0.410269097,0.405975689,0.405975689
494729.7151,5099095.158,0,0,0,0.413954175,0.413954175,0.413954175
495229.7151,5099095.158,0,0,0,0.413954175,0.413954175,0.413954175
495729.7151,5099095.158,0,0,0,0.413954175,0.413954175,0.413954175
496229.7151,5099095.158,0,0,0,0.413954175,0.413954175,0.413954175
496729.7151,5099095.158,0,0,0,0.413954175,0.413954175,0.413954175
497229.7151,5099095.158,0,0,0,0.413954175,0.413954175,0.413954175
497729.7151,5099095.158,0,0,0,0.413954175,0.413954175,0.413954175
498229.7151,5099095.158,0,0,0,0.413954175,0.413954175,0.413954175
498729.7151,5099095.158,0,0,0,0.413954175,0.413954175,0.413954175
499229.7151,5099095.158,0,0,0,0.413954175,0.413954175,0.413954175
