X,Y,Heavy,Heavy_NW,MPI,Light,Light_NW,Harvest,Harvest_NW,
484375.8867,5107745.25,0.372519084,0.349470066,9.575968354,0.02870229,0.026926382,0.399445466,0.376396448,0.484375887
484875.8867,5107745.25,0.300591327,0.262252794,9.607878484,0.026281209,0.022929206,0.323520533,0.285182001,0.484875887
485375.8867,5107745.25,0.201145038,0.151262916,9.61031796,0.024045802,0.018082664,0.219227702,0.16934558,0.485375887
485875.8867,5107745.25,0.187814934,0.117444858,9.59211902,0.008703619,0.005442567,0.1932575,0.122887425,0.485875887
486375.8867,5107745.25,0.147863658,0.088277443,9.59728113,0,0,0.147863658,0.088277443,0.486375887
486875.8867,5107745.25,0.097560976,0.05510907,9.597479245,0,0,0.097560976,0.05510907,0.486875887
487375.8867,5107745.25,0.083462934,0.046118591,9.594177477,0.01244168,0.006874821,0.090337755,0.052993412,0.487375887
487875.8867,5107745.25,0.067346939,0.03783319,9.591402994,0.01122449,0.006305532,0.07365247,0.044138722,0.487875887
488375.8867,5107745.25,0.059952038,0.035878301,9.590946024,0.009592326,0.005740528,0.065692566,0.041618829,0.488375887
488875.8867,5107745.25,0.083950617,0.058435978,9.59804022,0.048148148,0.033514752,0.11746537,0.09195073,0.488875887
489375.8867,5107745.25,0.07836216,0.063628547,9.630397214,0.050123544,0.040699341,0.119061501,0.104327888,0.489375887
489875.8867,5107745.25,0.083006339,0.078932262,9.643850221,0.063990341,0.060849598,0.143855937,0.13978186,0.489875887
490375.8867,5107745.25,0.109170306,0.107419078,9.638804036,0.112954876,0.111142939,0.220313245,0.218562017,0.490375887
490875.8867,5107745.25,0.123524331,0.122957868,9.639575904,0.114022459,0.11349957,0.237023901,0.236457438,0.490875887
491375.8867,5107745.25,0.107594937,0.107347876,9.642122777,0.116513234,0.116245695,0.223840631,0.223593571,0.491375887
491875.8867,5107745.25,0.117494973,0.117158407,9.642100217,0.103131284,0.102835864,0.220330836,0.219994271,0.491875887
492375.8867,5107745.25,0.181607866,0.179994268,9.632135973,0.054945055,0.054456864,0.23606473,0.234451132,0.492375887
492875.8867,5107745.25,0.198270722,0.19087256,9.582929879,0.034585569,0.033295063,0.231565785,0.224167623,0.492875887
493375.8867,5107745.25,0.184090216,0.173016328,9.621071561,0.027735447,0.02606703,0.210157246,0.199083357,0.493375887
493875.8867,5107745.25,0.179036656,0.16938951,9.642028363,0.000908816,0.000859845,0.179896501,0.170249355,0.493875887
494375.8867,5107745.25,0.159297218,0.156142365,9.647286338,0,0,0.159297218,0.156142365,0.494375887
494875.8867,5107745.25,0.146818447,0.144084789,9.639783904,0,0,0.146818447,0.144084789,0.494875887
495375.8867,5107745.25,0.089682064,0.085697908,9.652022341,0,0,0.089682064,0.085697908,0.495375887
495875.8867,5107745.25,0.062481226,0.059701493,9.654347048,0.009312106,0.008897819,0.071379044,0.068599311,0.495875887
496375.8867,5107745.25,0.070743405,0.067602406,9.65008352,0.042865707,0.040962475,0.11170588,0.108564881,0.496375887
496875.8867,5107745.25,0.06627566,0.064775007,9.651509623,0.05542522,0.054170249,0.120445909,0.118945257,0.496875887
497375.8867,5107745.25,0.042791499,0.042766935,9.650076376,0.086731763,0.086681975,0.129473474,0.129448909,0.497375887
497875.8867,5107745.25,0.035847433,0.035806359,9.646588897,0.137654144,0.137496419,0.173343853,0.173302779,0.497875887
498375.8867,5107745.25,0.064739884,0.064201777,9.628741824,0.159248555,0.157924907,0.222664791,0.222126684,0.498375887
498875.8867,5107745.25,0.092920354,0.090413318,9.622670309,0.17079646,0.166188289,0.259108643,0.256601607,0.498875887
499375.8867,5107745.25,0.100206307,0.097393297,9.616331596,0.154435603,0.150100258,0.250306565,0.247493555,0.499375887
499875.8867,5107745.25,0.093786635,0.091716824,9.603417369,0.164712778,0.161077673,0.254864308,0.252794497,0.499875887
500375.8867,5107745.25,0.064271107,0.063145809,9.593231994,0.19456617,0.191159587,0.255430694,0.254305396,0.500375887
500875.8867,5107745.25,0.083430913,0.081638499,9.598227726,0.167447307,0.1638499,0.247280813,0.245488399,0.500875887
501375.8867,5107745.25,0.099970069,0.095729435,9.608286349,0.131996408,0.126397248,0.226367317,0.222126684,0.501375887
501875.8867,5107745.25,0.112212276,0.100746269,9.624905877,0.073209719,0.065729047,0.177941323,0.166475316,0.501875887
502375.8867,5107745.25,0.074827699,0.065310799,9.618890186,0.024942566,0.021770266,0.096597966,0.087081066,0.502375887
502875.8867,5107745.25,0.013824885,0.012037833,9.615640006,0.007899934,0.006878762,0.020703647,0.018916595,0.502875887
503375.8867,5107745.25,0,0,9.61839724,0.006896552,0.006027555,0.006027555,0.006027555,0.503375887
503875.8867,5107745.25,0.000668226,0.000572902,9.614541487,0.005345807,0.004583214,0.00525144,0.005156116,0.503875887
504375.8867,5107745.25,0.008513657,0.006878762,9.604052232,0,0,0.008513657,0.006878762,0.504375887
504875.8867,5107745.25,0.023555392,0.01836969,9.562427246,0,0,0.023555392,0.01836969,0.504875887
505375.8867,5107745.25,0.022419929,0.018046405,9.594466744,0,0,0.022419929,0.018046405,0.505375887
505875.8867,5107745.25,0.010851136,0.009171682,9.639767164,0,0,0.010851136,0.009171682,0.505875887
506375.8867,5107745.25,0,0,9.655859761,0,0,0,0,0.506375887
506875.8867,5107745.25,0,0,9.663883712,0,0,0,0,0.506875887
507375.8867,5107745.25,0,0,9.663762663,0,0,0,0,0.507375887
480375.8867,5108245.25,0.407886992,0.397248495,9.445147022,0.133313714,0.129836629,0.537723622,0.527085125,0.480375887
480875.8867,5108245.25,0.413619168,0.376794945,9.446095555,0.098991173,0.090178059,0.503797226,0.466973004,0.480875887
481375.8867,5108245.25,0.377865095,0.330753798,9.419992641,0.094957433,0.083118372,0.460983467,0.41387217,0.481375887
481875.8867,5108245.25,0.405806248,0.368586988,9.475405243,0.085200379,0.077386071,0.483192319,0.445973058,0.481875887
482375.8867,5108245.25,0.483368295,0.463239518,9.521659707,0.109080012,0.104537622,0.587905917,0.56777714,0.482375887
482875.8867,5108245.25,0.495904037,0.485812554,9.465274119,0.111468695,0.109200344,0.605104381,0.595012898,0.482875887
483375.8867,5108245.25,0.469660916,0.452565205,9.389215297,0.106484236,0.102608197,0.572269113,0.555173402,0.483375887
483875.8867,5108245.25,0.401830528,0.390867318,9.553710717,0.057277827,0.055715106,0.457545635,0.446582424,0.483875887
484375.8867,5108245.25,0.273288094,0.253940957,9.61827246,0.006169031,0.005732302,0.279020395,0.259673259,0.484375887
484875.8867,5108245.25,0.123142251,0.099742046,9.632349452,0.004953999,0.004012611,0.127154862,0.103754657,0.484875887
485375.8867,5108245.25,0.056277056,0.033601379,9.608971404,0.001924002,0.001148765,0.057425821,0.034750144,0.485375887
489375.8867,5108245.25,0.026075619,0.017196905,9.594573222,0.060843112,0.040126111,0.06620173,0.057323015,0.489375887
489875.8867,5108245.25,0.03125,0.026421597,9.640544722,0.07642663,0.064618036,0.095868036,0.091039632,0.489875887
490375.8867,5108245.25,0.042914747,0.042705646,9.64952639,0.114919355,0.114359415,0.157274162,0.157065062,0.490375887
490875.8867,5108245.25,0.082278481,0.081971912,9.645729426,0.109608746,0.109200344,0.191478825,0.191172256,0.490875887
491375.8867,5108245.25,0.112712597,0.112291786,9.641679773,0.112712597,0.112291786,0.225004384,0.224583573,0.491375887
491875.8867,5108245.25,0.20132108,0.200917168,9.629622173,0.110281447,0.110060189,0.311381269,0.310977357,0.491875887
492375.8867,5108245.25,0.292914747,0.291487532,9.509039659,0.068836406,0.068501003,0.36141575,0.359988535,0.492375887
492875.8867,5108245.25,0.270245951,0.258759334,9.54576088,0.050389922,0.048248133,0.318494084,0.307007467,0.492875887
493375.8867,5108245.25,0.304347826,0.274863858,9.582110351,0.032370676,0.029234738,0.333582564,0.304098596,0.493375887
493875.8867,5108245.25,0.242108689,0.213241617,9.619752308,0.007809958,0.006878762,0.24898745,0.220120378,0.493875887
494375.8867,5108245.25,0.219212598,0.199885123,9.617431249,0.017322835,0.01579552,0.235008118,0.215680643,0.494375887
494875.8867,5108245.25,0.193483276,0.192318716,9.641244877,0.029411765,0.029234738,0.222718013,0.221553454,0.494875887
495375.8867,5108245.25,0.169732938,0.163943823,9.634318898,0.025519288,0.024648897,0.194381834,0.18859272,0.495375887
495875.8867,5108245.25,0.155401328,0.147903504,9.642128491,0.028968014,0.027570362,0.18297169,0.175473866,0.495875887
496375.8867,5108245.25,0.14808207,0.142734308,9.642656479,0.047576569,0.045858412,0.193940482,0.18859272,0.496375887
496875.8867,5108245.25,0.163489313,0.162224133,9.642131016,0.057770075,0.057323015,0.220812328,0.219547148,0.496875887
497375.8867,5108245.25,0.138060781,0.136990235,9.633389804,0.145875543,0.1447444,0.282805181,0.281734635,0.497375887
497875.8867,5108245.25,0.118091914,0.116365721,9.603297355,0.256544503,0.252794497,0.370886411,0.369160218,0.497875887
498375.8867,5108245.25,0.097050147,0.09429636,9.592594408,0.28879056,0.280596159,0.377646307,0.374892519,0.498375887
498875.8867,5108245.25,0.13136337,0.12894888,9.516216022,0.334991223,0.328834003,0.460197374,0.457782883,0.498875887
499375.8867,5108245.25,0.148885587,0.143594153,9.504616681,0.329569094,0.317856119,0.466741706,0.461450272,0.499375887
499875.8867,5108245.25,0.143419062,0.135855546,9.481711364,0.314069592,0.297506449,0.440925511,0.433361995,0.499875887
500375.8867,5108245.25,0.123504785,0.118609994,9.447973117,0.314593301,0.302125215,0.42563,0.42073521,0.500375887
500875.8867,5108245.25,0.10467233,0.098882201,9.457306125,0.319174757,0.30151906,0.40619139,0.400401261,0.500875887
501375.8867,5108245.25,0.122399021,0.11464603,9.491770507,0.225214198,0.210948696,0.333347717,0.325594726,0.501375887
501875.8867,5108245.25,0.118611987,0.107983917,9.51875012,0.184542587,0.168006893,0.28661888,0.27599081,0.501875887
502375.8867,5108245.25,0.088489687,0.07623961,9.524346831,0.156686627,0.134995701,0.223485388,0.211235311,0.502375887
502875.8867,5108245.25,0.038461538,0.033247349,9.561988822,0.122015915,0.105474348,0.143935886,0.138721697,0.502875887
503375.8867,5108245.25,0.009549795,0.008041356,9.562163295,0.110163711,0.09276278,0.102312575,0.100804136,0.503375887
503875.8867,5108245.25,0.033852404,0.028661508,9.559265505,0.074475288,0.063055317,0.09690772,0.091716824,0.503875887
504375.8867,5108245.25,0.079862306,0.066494698,9.544366665,0.023752151,0.01977644,0.099638747,0.086271138,0.504375887
504875.8867,5108245.25,0.141440118,0.110568639,9.476761826,0,0,0.141440118,0.110568639,0.504875887
505375.8867,5108245.25,0.150522146,0.119805102,9.549174782,0.000720202,0.00057323,0.151095376,0.120378332,0.505375887
505875.8867,5108245.25,0.123405722,0.102608197,9.601257284,0,0,0.123405722,0.102608197,0.505875887
506375.8867,5108245.25,0.055842479,0.04968409,9.648190154,0,0,0.055842479,0.04968409,0.506375887
506875.8867,5108245.25,0.003075031,0.002866151,9.658746945,0,0,0.003075031,0.002866151,0.506875887
507375.8867,5108245.25,0,0,9.663835324,0,0,0,0,0.507375887
507875.8867,5108245.25,0,0,9.663519772,0,0,0,0,0.507875887
479875.8867,5108745.25,0.664452787,0.658934708,9.353836675,0.053999422,0.053550974,0.71800376,0.712485682,0.479875887
480375.8867,5108745.25,0.504818154,0.46492986,9.509417565,0.050668325,0.046664758,0.551482912,0.511594618,0.480375887
480875.8867,5108745.25,0.390651655,0.328174262,9.541540494,0.044694643,0.037546575,0.42819823,0.365720837,0.480875887
481375.8867,5108745.25,0.338430173,0.285223368,9.510265215,0.051308189,0.043241695,0.381671869,0.328465063,0.481375887
481875.8867,5108745.25,0.418114973,0.358144861,9.455194541,0.080548128,0.068995133,0.487110106,0.427139994,0.481875887
482375.8867,5108745.25,0.475061576,0.442247062,9.519430316,0.102524631,0.09544282,0.570504397,0.537689882,0.482375887
482875.8867,5108745.25,0.474175664,0.46534937,9.434156698,0.134519988,0.132016037,0.606191701,0.597365407,0.482875887
483375.8867,5108745.25,0.468226459,0.464070999,9.460796928,0.128249567,0.127111366,0.595337824,0.591182365,0.483375887
483875.8867,5108745.25,0.335939763,0.332473488,9.599373628,0.077324066,0.076526225,0.412465988,0.408999713,0.483875887
484375.8867,5108745.25,0.135742484,0.128006873,9.64237748,0.033707865,0.031786942,0.167529426,0.159793814,0.484375887
484875.8867,5108745.25,0.024979525,0.017463498,9.629189958,0.003276003,0.002290295,0.02726982,0.019753793,0.484875887
485375.8867,5108745.25,0,0,9.572555846,0,0,0,0,0.485375887
488375.8867,5108745.25,0.0528,0.018916595,9.32713581,0.3848,0.137861852,0.190661852,0.156778447,0.488375887
489375.8867,5108745.25,0.042279412,0.026338391,9.542277028,0.140165441,0.087317492,0.129596904,0.113655883,0.489375887
489875.8867,5108745.25,0.030314808,0.022355976,9.619191571,0.066070735,0.048724563,0.079039371,0.071080539,0.489875887
490375.8867,5108745.25,0.024032459,0.022050401,9.646676634,0.086142322,0.079037801,0.10307026,0.101088202,0.490375887
490875.8867,5108745.25,0.053612385,0.053535643,9.650695196,0.096043578,0.095906098,0.149518483,0.149441741,0.490875887
491375.8867,5108745.25,0.100746269,0.100601892,9.643613629,0.102468427,0.102321582,0.203067851,0.202923474,0.491375887
491875.8867,5108745.25,0.209062231,0.208762887,9.633450772,0.072841985,0.072737686,0.281799917,0.281500573,0.491875887
492375.8867,5108745.25,0.303344867,0.301173776,9.617670092,0.051038062,0.050672774,0.354017641,0.35184655,0.492375887
492875.8867,5108745.25,0.364551556,0.342505016,9.502091781,0.04575961,0.042992261,0.407543817,0.385497277,0.492875887
493375.8867,5108745.25,0.375280179,0.335624284,9.567993422,0.02337496,0.020904926,0.396185105,0.35652921,0.493375887
493875.8867,5108745.25,0.328735632,0.286573146,9.593089764,0.022660099,0.019753793,0.348489425,0.30632694,0.493875887
494375.8867,5108745.25,0.286323385,0.250214961,9.504946575,0.068219088,0.059615936,0.345939321,0.309830897,0.494375887
494875.8867,5108745.25,0.221679389,0.20790378,9.624622416,0.06870229,0.06443299,0.286112379,0.27233677,0.494875887
495375.8867,5108745.25,0.211703959,0.211279702,9.614378668,0.051061388,0.050959061,0.26266302,0.262238763,0.495375887
495875.8867,5108745.25,0.210799884,0.209229005,9.63259037,0.043603812,0.043278876,0.254078761,0.252507882,0.495875887
496375.8867,5108745.25,0.228505482,0.226804124,9.629703487,0.045874207,0.045532646,0.274038128,0.27233677,0.496375887
496875.8867,5108745.25,0.249927933,0.248210707,9.619725157,0.084174114,0.083595763,0.333523696,0.33180647,0.496875887
497375.8867,5108745.25,0.187919463,0.184580109,9.604777829,0.205135687,0.201490398,0.389409861,0.386070507,0.497375887
497875.8867,5108745.25,0.126534191,0.123997709,9.510675581,0.322910579,0.316437572,0.442971762,0.440435281,0.497875887
498375.8867,5108745.25,0.11630009,0.110506728,9.311792069,0.44079542,0.418837675,0.535137766,0.529344403,0.498375887
498875.8867,5108745.25,0.1547763,0.146746919,9.11247376,0.477025393,0.45227859,0.60705489,0.599025509,0.498875887
499375.8867,5108745.25,0.197667281,0.184421535,9.121377466,0.444137508,0.414375716,0.612042996,0.598797251,0.499375887
499875.8867,5108745.25,0.210367691,0.199828228,8.971524283,0.454792043,0.432006871,0.642374562,0.631835099,0.499875887
500375.8867,5108745.25,0.189310242,0.181713958,9.249067409,0.404598388,0.388363428,0.57767367,0.570077386,0.500375887
500875.8867,5108745.25,0.163512256,0.15091638,9.253277165,0.392801738,0.362542955,0.526055211,0.513459336,0.500875887
501375.8867,5108745.25,0.131974922,0.120526768,9.329700684,0.292789969,0.267391927,0.399366848,0.387918695,0.501375887
501875.8867,5108745.25,0.105719794,0.09429636,9.414480774,0.255141388,0.22757237,0.333292165,0.32186873,0.501875887
502375.8867,5108745.25,0.066091,0.0569874,9.540651817,0.216871471,0.186998855,0.253089854,0.243986254,0.502375887
502875.8867,5108745.25,0.03112713,0.027197252,9.556291518,0.213302752,0.186372745,0.217499875,0.213569997,0.502875887
503375.8867,5108745.25,0.009392821,0.008025222,9.570413015,0.187185508,0.159931212,0.169324034,0.167956435,0.503375887
503875.8867,5108745.25,0.073251574,0.063287514,9.556708682,0.130593305,0.112829324,0.186080899,0.176116838,0.503875887
504375.8867,5108745.25,0.146551724,0.126538792,9.488419512,0.089522546,0.077297452,0.223849176,0.203836244,0.504375887
504875.8867,5108745.25,0.219285714,0.175981657,9.43104351,0.0325,0.026081972,0.245367686,0.202063629,0.504875887
505375.8867,5108745.25,0.258348624,0.201603666,9.431480969,0.018715596,0.014604811,0.272953435,0.216208477,0.505375887
505875.8867,5108745.25,0.218794835,0.174634984,9.547572299,0.007532281,0.006012024,0.224806859,0.180647008,0.505875887
506375.8867,5108745.25,0.119392917,0.101461737,9.616716501,0.000337268,0.000286615,0.119679532,0.101748352,0.506375887
506875.8867,5108745.25,0.047694754,0.042955326,9.65129838,0,0,0.047694754,0.042955326,0.506875887
507375.8867,5108745.25,0,0,9.661294104,0,0,0,0,0.507375887
507875.8867,5108745.25,0,0,9.663835324,0,0,0,0,0.507875887
479875.8867,5109245.25,0.682379994,0.680034374,9.319715898,0.051739005,0.051561157,0.733941152,0.731595531,0.479875887
480375.8867,5109245.25,0.524140107,0.476067641,9.512871735,0.049857999,0.045285182,0.569425289,0.521352823,0.480375887
480875.8867,5109245.25,0.400751623,0.336681975,9.571677336,0.034847967,0.029276693,0.430028316,0.365958668,0.480875887
481375.8867,5109245.25,0.40457494,0.339444285,9.513031589,0.034824172,0.029217989,0.433792929,0.368662274,0.481375887
481875.8867,5109245.25,0.518467852,0.434508455,9.408738409,0.055403557,0.046431642,0.564899495,0.480940097,0.481875887
482375.8867,5109245.25,0.529192547,0.489092997,9.473170681,0.093478261,0.086394948,0.615587495,0.575487945,0.482375887
482875.8867,5109245.25,0.471781305,0.459753652,9.442578543,0.143151088,0.139501575,0.611282881,0.599255228,0.482875887
483375.8867,5109245.25,0.364409264,0.356262539,9.440638518,0.181471709,0.177414732,0.541823996,0.533677271,0.483375887
483875.8867,5109245.25,0.248277842,0.248277842,9.590196437,0.170206659,0.170206659,0.418484501,0.418484501,0.483875887
484375.8867,5109245.25,0.085331672,0.078487539,9.63430752,0.131111803,0.120595818,0.20592749,0.199083357,0.484375887
484875.8867,5109245.25,0.004310345,0.002866151,9.617572131,0.07887931,0.052450559,0.056760904,0.05531671,0.484875887
485375.8867,5109245.25,0,0,9.54330869,0.047732697,0.017221584,0.017221584,0.017221584,0.485375887
487875.8867,5109245.25,0.06267672,0.038119805,9.424001471,0.487747408,0.296646604,0.359323324,0.334766409,0.487875887
488375.8867,5109245.25,0.114434948,0.069173364,9.433449355,0.395536562,0.239092997,0.353527944,0.308266361,0.488375887
488875.8867,5109245.25,0.109683794,0.063592094,9.451347221,0.305335968,0.17702664,0.286710434,0.240618734,0.488875887
489875.8867,5109245.25,0.044939429,0.033008037,9.576888845,0.042594764,0.031285878,0.076225308,0.064293915,0.489875887
490375.8867,5109245.25,0.064327485,0.053566313,9.63920396,0.008943928,0.007447723,0.071775208,0.061014036,0.490375887
490875.8867,5109245.25,0.129116118,0.128116939,9.643177864,0.016753322,0.016623674,0.145739792,0.144740613,0.490875887
491375.8867,5109245.25,0.212129922,0.211825488,9.63588998,0.016958896,0.016934558,0.22906448,0.228760046,0.491375887
491875.8867,5109245.25,0.282845668,0.282440561,9.630567701,0.024956971,0.024921226,0.307766894,0.307361787,0.491875887
492375.8867,5109245.25,0.427382319,0.426769848,9.496021762,0.017508611,0.01748352,0.444865839,0.444253368,0.492375887
492875.8867,5109245.25,0.472481203,0.450918485,9.523329066,0.016541353,0.015786452,0.488267655,0.466704937,0.492875887
493375.8867,5109245.25,0.442472058,0.385562876,9.518198734,0.022682446,0.01976511,0.462237168,0.405327986,0.493375887
493875.8867,5109245.25,0.382284382,0.329034107,9.433926752,0.023976024,0.020636285,0.402920668,0.349670393,0.493875887
494375.8867,5109245.25,0.345662848,0.303099885,9.409375855,0.075613748,0.0663031,0.411965948,0.369402985,0.494375887
494875.8867,5109245.25,0.280631188,0.259810942,9.587820377,0.069616337,0.064451447,0.345082635,0.324262389,0.494875887
495375.8867,5109245.25,0.235037769,0.231871596,9.628088802,0.060429983,0.059615936,0.294653705,0.291487532,0.495375887
495875.8867,5109245.25,0.229612493,0.227898967,9.634209216,0.046847889,0.046498278,0.276110771,0.274397245,0.495875887
496375.8867,5109245.25,0.234343434,0.232598109,9.638054931,0.013275613,0.01317674,0.247520175,0.24577485,0.496375887
496875.8867,5109245.25,0.243227498,0.239323588,9.615764227,0.067579377,0.066494698,0.309722195,0.305818286,0.496875887
497375.8867,5109245.25,0.162666667,0.157577497,9.62861592,0.132740741,0.12858783,0.291254497,0.286165327,0.497375887
497875.8867,5109245.25,0.117915905,0.110856488,9.540873775,0.2480195,0.233171011,0.351086916,0.344027499,0.497875887
498375.8867,5109245.25,0.078551703,0.073373459,9.46611139,0.429272783,0.400974491,0.479526194,0.474347951,0.498375887
498875.8867,5109245.25,0.097406705,0.088404133,9.274812398,0.486717268,0.441733639,0.539140344,0.530137773,0.498875887
499375.8867,5109245.25,0.18989899,0.161558293,8.95100943,0.448821549,0.381839015,0.571738005,0.543397307,0.499375887
499875.8867,5109245.25,0.208563536,0.173115506,9.014609462,0.460980663,0.382631126,0.591194662,0.555746632,0.499875887
500375.8867,5109245.25,0.178727701,0.152411022,9.152554121,0.389431168,0.332089552,0.510817253,0.484500574,0.500375887
500875.8867,5109245.25,0.128196386,0.107705529,9.275141524,0.387657688,0.325694643,0.453891029,0.433400172,0.500875887
501375.8867,5109245.25,0.065621939,0.05760963,9.436795749,0.359125041,0.315276584,0.380898523,0.372886214,0.501375887
501875.8867,5109245.25,0.049346405,0.043340987,9.531137729,0.308169935,0.270665901,0.320012306,0.314006889,0.501875887
502375.8867,5109245.25,0.029604238,0.027212833,9.609897988,0.232471175,0.213692352,0.24329659,0.240905185,0.502375887
502875.8867,5109245.25,0.014506173,0.013470909,9.622931901,0.241049383,0.223846374,0.238352547,0.237317283,0.502875887
503375.8867,5109245.25,0.010915706,0.010332951,9.635515848,0.202546998,0.191733639,0.202649346,0.20206659,0.503375887
503875.8867,5109245.25,0.081207218,0.074763678,9.621385847,0.135034225,0.124319679,0.205526898,0.199083357,0.503875887
504375.8867,5109245.25,0.147670025,0.134422471,9.555764534,0.089735516,0.081685297,0.229355322,0.216107767,0.504375887
504875.8867,5109245.25,0.225909381,0.203214696,9.510715657,0.039885131,0.035878301,0.261787682,0.239092997,0.504875887
505375.8867,5109245.25,0.318722392,0.26869092,9.438089593,0.019028203,0.016041249,0.334763641,0.284732168,0.505375887
505875.8867,5109245.25,0.272761475,0.20779593,9.400549137,0.022197141,0.016910289,0.289671764,0.22470622,0.505875887
506375.8867,5109245.25,0.16316932,0.129448909,9.567300167,0.014109986,0.01119403,0.17436335,0.140642939,0.506375887
506875.8867,5109245.25,0.069899666,0.059868233,9.623458774,0,0,0.069899666,0.059868233,0.506875887
507375.8867,5109245.25,0.00331725,0.003152766,9.658622317,0,0,0.00331725,0.003152766,0.507375887
507875.8867,5109245.25,0,0,9.664747584,0,0,0,0,0.507875887
479875.8867,5109745.25,0.749784297,0.747205503,9.240926375,0.063272936,0.063055317,0.812839614,0.81026082,0.479875887
480375.8867,5109745.25,0.646630237,0.610490112,9.471055835,0.044019429,0.041559186,0.688189423,0.652049298,0.480375887
480875.8867,5109745.25,0.645454545,0.570936244,9.497118029,0.030194805,0.026708788,0.672163334,0.597645032,0.480875887
481375.8867,5109745.25,0.60194827,0.513614216,9.392109535,0.03694995,0.031527658,0.633475928,0.545141874,0.481375887
481875.8867,5109745.25,0.599541585,0.524792204,9.373813812,0.047151277,0.041272571,0.640814156,0.566064775,0.481875887
482375.8867,5109745.25,0.560465811,0.539058013,9.449957525,0.089280382,0.08587019,0.646336,0.624928202,0.482375887
482875.8867,5109745.25,0.547688707,0.536543422,9.39717124,0.165593915,0.162224133,0.70991284,0.698767555,0.482875887
483375.8867,5109745.25,0.405207724,0.39696188,9.343791461,0.219133996,0.214674692,0.619882416,0.611636572,0.483375887
483875.8867,5109745.25,0.236127168,0.234635267,9.540817116,0.240751445,0.239230327,0.475357495,0.473865594,0.483875887
484375.8867,5109745.25,0.129147342,0.103754657,9.590268794,0.214056368,0.171969046,0.301116388,0.275723703,0.484375887
484875.8867,5109745.25,0.027182436,0.014903984,9.577329508,0.156821746,0.085984523,0.113166959,0.100888507,0.484875887
486875.8867,5109745.25,0.050397878,0.032739805,9.505852601,0.492926614,0.320218265,0.370616143,0.35295807,0.486875887
487375.8867,5109745.25,0.058523307,0.049297793,9.538987953,0.509356924,0.429062769,0.487586076,0.478360562,0.487375887
487875.8867,5109745.25,0.111372023,0.095156205,9.441978708,0.537403556,0.459157352,0.570529374,0.554313557,0.487875887
488375.8867,5109745.25,0.141434263,0.122343481,9.54691935,0.402722444,0.34836301,0.489797273,0.470706491,0.488375887
488875.8867,5109745.25,0.13107511,0.102034967,9.521841828,0.273564065,0.212955001,0.344030112,0.314989968,0.488875887
489375.8867,5109745.25,0.092389246,0.069934079,9.598679331,0.195759182,0.148179994,0.240569241,0.218114073,0.489375887
490375.8867,5109745.25,0.089854111,0.077672686,9.642898304,0.009615385,0.008311837,0.098165949,0.085984523,0.490375887
490875.8867,5109745.25,0.13742515,0.13155632,9.647898215,0.005389222,0.005159071,0.142584221,0.136715391,0.490875887
491375.8867,5109745.25,0.235890014,0.234060885,9.576968847,0.01447178,0.014359563,0.250249578,0.248420448,0.491375887
491875.8867,5109745.25,0.33660225,0.334479794,9.614617398,0.0204788,0.02034967,0.35695192,0.354829464,0.491875887
492375.8867,5109745.25,0.457437661,0.457437661,9.558522088,0.028088277,0.028088277,0.485525939,0.485525939,0.492375887
492875.8867,5109745.25,0.477784189,0.475588742,9.45231152,0.018176572,0.01809305,0.495877239,0.493681792,0.492875887
493375.8867,5109745.25,0.487849892,0.45457151,9.441973468,0.015072285,0.014044139,0.501894031,0.468615649,0.493375887
493875.8867,5109745.25,0.420509513,0.373746059,9.405659891,0.021605934,0.01920321,0.439712723,0.392949269,0.493875887
494375.8867,5109745.25,0.352422907,0.321654222,9.444651174,0.053178099,0.048535325,0.400958232,0.370189546,0.494375887
494875.8867,5109745.25,0.296587134,0.281456005,9.57152283,0.067955301,0.064488392,0.361075526,0.345944397,0.494875887
495375.8867,5109745.25,0.213290772,0.210662081,9.634244222,0.056587348,0.05588994,0.269180712,0.266552021,0.495375887
495875.8867,5109745.25,0.187337381,0.186099943,9.643207858,0.02572998,0.025560023,0.212897404,0.211659966,0.495875887
496375.8867,5109745.25,0.172105111,0.170822585,9.645660763,0.011839446,0.011751218,0.183856329,0.182573803,0.496375887
496875.8867,5109745.25,0.145550972,0.141587848,9.6421865,0.046847378,0.045571797,0.191122769,0.187159645,0.496875887
497375.8867,5109745.25,0.115140526,0.109419874,9.633203434,0.109700816,0.104250431,0.219390957,0.213670304,0.497375887
497875.8867,5109745.25,0.078155029,0.069934079,9.586273436,0.208199872,0.186299799,0.264454828,0.256233878,0.497875887
498375.8867,5109745.25,0.06200318,0.05588994,9.559675736,0.352623211,0.317856119,0.379859299,0.373746059,0.498375887
498875.8867,5109745.25,0.106657372,0.087880528,9.434408808,0.414081562,0.341183228,0.4478406,0.429063756,0.498875887
499375.8867,5109745.25,0.169692186,0.123244483,8.990529132,0.425414365,0.308971052,0.478663238,0.432215535,0.499375887
499875.8867,5109745.25,0.171152229,0.116652336,8.952709483,0.431875526,0.294353683,0.465505912,0.411006019,0.499875887
500375.8867,5109745.25,0.165133946,0.118609994,9.193370358,0.3762495,0.270246984,0.435380931,0.388856979,0.500375887
500875.8867,5109745.25,0.113179993,0.088850674,9.278416822,0.351588171,0.276010318,0.389190311,0.364860992,0.500875887
