POINT_X,POINT_Y,HARV88,HARV95,HARV2010,Dhat1988,Dhat1995,Dhat2015
487229.7151,5090095.158,0.2465,0.5374,0.6896,0.113201032,0.024508777,0.011006206
487729.7151,5090095.158,0.3192,0.6722,0.7756,0.077228092,0.012061074,0.007001324
488229.7151,5090095.158,0.384,0.7084,0.772,0.05492207,0.009969907,0.007135164
488729.7151,5090095.158,0.5196,0.7361,0.7653,0.026914341,0.00861814,0.007391105
489229.7151,5090095.158,0.5139,0.641,0.6507,0.027733506,0.014212122,0.01350518
489729.7151,5090095.158,0.5524,0.5662,0.6658,0.022649353,0.021063534,0.01247401
490229.7151,5090095.158,0.5044,0.5116,0.6072,0.029154558,0.028071064,0.016977404
490729.7151,5090095.158,0.3702,0.3745,0.5453,0.059057012,0.057736253,0.023511209
491229.7151,5090095.158,0.3305,0.3336,0.5997,0.072771564,0.071594573,0.017660549
491729.7151,5090095.158,0.2786,0.288,0.5474,0.095614002,0.091001435,0.023252933
492229.7151,5090095.158,0.2445,0.2488,0.5268,0.114398192,0.111839776,0.025914101
492729.7151,5090095.158,0.1595,0.1704,0.3459,0.178892538,0.1689244,0.067109209
483729.7151,5089595.158,0.7782,0.9014,0.9333,0.006906226,0.003612468,0.003054443
484229.7151,5089595.158,0.5351,0.8022,0.9066,0.024807085,0.00608717,0.003514999
484729.7151,5089595.158,0.2685,0.6226,0.8437,0.100830943,0.015656392,0.004893429
485229.7151,5089595.158,0.0693,0.4331,0.7847,0.287504145,0.042421244,0.006674093
485729.7151,5089595.158,0.0272,0.3107,0.6656,0.358770633,0.080759312,0.01248714
486229.7151,5089595.158,0.0759,0.3452,0.655,0.277694414,0.067356761,0.013203148
486729.7151,5089595.158,0.1086,0.4673,0.7261,0.233812445,0.035437029,0.009083588
487229.7151,5089595.158,0.1314,0.5898,0.7435,0.207387968,0.018604571,0.008289132
487729.7151,5089595.158,0.152,0.7089,0.8242,0.186090903,0.009943721,0.005421992
488229.7151,5089595.158,0.2302,0.6903,0.7669,0.123334883,0.010965755,0.007329163
488729.7151,5089595.158,0.3392,0.6352,0.7031,0.069516441,0.014652387,0.010251759
489229.7151,5089595.158,0.3427,0.5242,0.5878,0.068248351,0.026270937,0.018801324
489729.7151,5089595.158,0.3494,0.4066,0.5172,0.065885032,0.048766289,0.027256262
490229.7151,5089595.158,0.3186,0.3287,0.4535,0.077472209,0.073463838,0.038104991
490729.7151,5089595.158,0.2285,0.2302,0.4721,0.124442689,0.123334883,0.034553515
491229.7151,5089595.158,0.1661,0.1681,0.4627,0.172788669,0.17098046,0.03630492
491729.7151,5089595.158,0.146,0.1492,0.3922,0.192057591,0.188851932,0.052603533
492229.7151,5089595.158,0.1031,0.1111,0.369,0.240675434,0.230757939,0.059430959
492729.7151,5089595.158,0.031,0.0354,0.2221,0.351670719,0.343625114,0.128703239
483729.7151,5089095.158,0.6445,0.7441,0.8823,0.013952871,0.008263013,0.003994256
484229.7151,5089095.158,0.4884,0.732,0.8623,0.031714414,0.008806017,0.00443735
484729.7151,5089095.158,0.2837,0.5597,0.7149,0.093083159,0.021796148,0.009634797
485229.7151,5089095.158,0.0973,0.4539,0.6711,0.248131111,0.038024903,0.012131062
485729.7151,5089095.158,0.0215,0.335,0.5972,0.369690171,0.071069287,0.017894319
486229.7151,5089095.158,0.0243,0.3249,0.6064,0.364285273,0.074947006,0.017048995
486729.7151,5089095.158,0.0246,0.4834,0.6915,0.363710885,0.032559568,0.010896758
487229.7151,5089095.158,0.0346,0.57,0.728,0.345074135,0.020646695,0.008993259
487729.7151,5089095.158,0.053,0.6828,0.8013,0.313241757,0.011407001,0.006116055
488229.7151,5089095.158,0.0778,0.5913,0.7236,0.274932958,0.018458358,0.009203826
488729.7151,5089095.158,0.1357,0.5654,0.708,0.202749916,0.021152356,0.009990906
489229.7151,5089095.158,0.1858,0.4693,0.6218,0.155780393,0.035066185,0.015722413
489729.7151,5089095.158,0.2064,0.3879,0.5023,0.139783008,0.053806877,0.029478385
490229.7151,5089095.158,0.1523,0.251,0.4306,0.185797483,0.110553026,0.042982767
490729.7151,5089095.158,0.0945,0.1354,0.3484,0.25181263,0.203070108,0.0662325
491229.7151,5089095.158,0.059,0.0621,0.2876,0.303510219,0.298601312,0.091193104
491729.7151,5089095.158,0.0218,0.0243,0.2634,0.36910726,0.364285273,0.103572441
492229.7151,5089095.158,0,0,0.1827,0.413954175,0.413954175,0.158341371
492729.7151,5089095.158,0,9.00E-04,0.0707,0.413954175,0.411999147,0.285394741
483729.7151,5088595.158,0.4187,0.504,0.7005,0.045759219,0.029215964,0.010392925
484229.7151,5088595.158,0.3455,0.4818,0.6753,0.067250556,0.032834746,0.011866001
484729.7151,5088595.158,0.2056,0.3762,0.5517,0.140372454,0.057222277,0.022732901
485729.7151,5088595.158,0.0163,0.2236,0.4126,0.379941494,0.127691766,0.047251258
486229.7151,5088595.158,0.0123,0.2763,0.4587,0.388020153,0.096777766,0.037076868
486729.7151,5088595.158,0.008,0.4295,0.5527,0.396896396,0.043232187,0.02261364
487229.7151,5088595.158,0.0263,0.497,0.617,0.36047308,0.030311746,0.016124426
487729.7151,5088595.158,0.0366,0.5571,0.6893,0.341462983,0.02209628,0.011023587
488229.7151,5088595.158,0.0398,0.516,0.6924,0.335763579,0.027428847,0.010845294
488729.7151,5088595.158,0.0481,0.4756,0.6894,0.321420193,0.033923205,0.01101779
489229.7151,5088595.158,0.0879,0.4916,0.686,0.260708071,0.031185065,0.011216605
489729.7151,5088595.158,0.1211,0.4682,0.5793,0.218933773,0.035269666,0.019661006
490229.7151,5088595.158,0.093,0.3853,0.4853,0.25380729,0.054547794,0.032235788
490729.7151,5088595.158,0.059,0.2196,0.3178,0.303510219,0.130406863,0.077798899
491229.7151,5088595.158,0.0309,0.0642,0.1678,0.351855746,0.295321112,0.17125048
491729.7151,5088595.158,0,0,0.1231,0.413954175,0.413954175,0.216642662
492229.7151,5088595.158,0,0,0.0343,0.413954175,0.413954175,0.345619092
492729.7151,5088595.158,0,0.0043,0.0189,0.413954175,0.40469645,0.374780784
483729.7151,5088095.158,0.1718,0.3811,0.5983,0.16768501,0.055766274,0.017791081
484229.7151,5088095.158,0.1635,0.3487,0.5532,0.175167959,0.066128068,0.022554245
484729.7151,5088095.158,0.0939,0.2024,0.3802,0.252608606,0.142755201,0.056030897
487729.7151,5088095.158,0.0063,0.3464,0.4475,0.400461359,0.066932944,0.039326763
488229.7151,5088095.158,0.0069,0.3526,0.5264,0.399199495,0.064785336,0.025968682
488729.7151,5088095.158,0.0097,0.3736,0.6224,0.393363169,0.058010224,0.015672871
489229.7151,5088095.158,0.0246,0.4821,0.7409,0.363710885,0.032782973,0.008403273
489729.7151,5088095.158,0.0405,0.5883,0.7327,0.334529571,0.018751941,0.008773653
490229.7151,5088095.158,0.0409,0.4406,0.5591,0.333826461,0.040780306,0.021865046
490729.7151,5088095.158,0.0309,0.2877,0.3642,0.351855746,0.091145149,0.060950574
491229.7151,5088095.158,0.0132,0.079,0.133,0.386187607,0.273203047,0.205649915
491729.7151,5088095.158,0.0057,0.0057,0.0146,0.401727211,0.401727211,0.383354167
492229.7151,5088095.158,0,0.0046,0.0195,0.413954175,0.404058342,0.37359984
492729.7151,5088095.158,0,0.0046,0.0382,0.413954175,0.404058342,0.33860129
483729.7151,5087595.158,0.0409,0.3617,0.538,0.333826461,0.061757367,0.024431549
484229.7151,5087595.158,0.0598,0.2788,0.442,0.302235731,0.095513469,0.040481103
484729.7151,5087595.158,0.0538,0.193,0.3109,0.311926405,0.149990998,0.080674398
485229.7151,5087595.158,0.028,0.1107,0.19,0.357264098,0.231243965,0.152376629
485729.7151,5087595.158,0.0409,0.1188,0.2159,0.333826461,0.221598521,0.1329697
488229.7151,5087595.158,0.0052,0.2113,0.3566,0.402785144,0.136226274,0.063436492
488729.7151,5087595.158,0.0052,0.2671,0.4866,0.402785144,0.101576202,0.032016112
489229.7151,5087595.158,0.0052,0.4212,0.6754,0.402785144,0.045161424,0.011859761
489729.7151,5087595.158,0,0.5126,0.8022,0.413954175,0.027923797,0.00608717
490229.7151,5087595.158,0.0046,0.4045,0.5886,0.404058342,0.049307948,0.018722374
490729.7151,5087595.158,0.0077,0.2634,0.3627,0.397523193,0.103572441,0.061433377
491229.7151,5087595.158,0.012,0.0896,0.1225,0.388632932,0.258387211,0.217327467
491729.7151,5087595.158,0.0123,0.0123,0.018,0.388020153,0.388020153,0.376559202
492229.7151,5087595.158,0.0123,0.0169,0.041,0.388020153,0.378744289,0.333650914
492729.7151,5087595.158,0,0.0046,0.0381,0.413954175,0.404058342,0.338779441
